Cross Track Error, Distance Traveled, Heading Offset
-2.947069931188511, 1778.7591881247465, 3.1432494665519766
-2.715426475865559, 1782.7521018062096, 3.143115819667172
-2.1622364415459074, 1790.7321900709858, 3.142800113297584
-1.5669211505320542, 1798.7093863976252, 3.1424637900616244
-1.2617590909510803, 1802.6974879946297, 3.1422925820039485
-0.6254567972284621, 1810.6718092625322, 3.1419380816273135
-0.3202092439735672, 1814.6600654741844, 3.1417691104655066
0.278707648034954, 1822.637608190503, 3.141439739127879
0.5487102441940577, 1826.628546217158, 3.1412922584965584
1.04525835716447, 1834.6133366944377, 3.1410229104222234
1.25283173550251, 1838.6080763020545, 3.1409112512569086
1.6013355826291478, 1846.6007492461501, 3.140725473294332
1.729653782865117, 1850.5988045046272, 3.1406580079872555
1.9068681172784716, 1858.5970113462627, 3.1405666816119133
1.9502557461376364, 1862.5968188521874, 3.1405455906490882
1.9555514650015404, 1870.5968182615225, 3.1405472376016377
1.9188769804238877, 1874.5966100501971, 3.140569032131589
1.7717141640916139, 1882.5951079599752, 3.140651551375022
1.5654703584314877, 1890.592263433923, 3.1407646217779637
1.439298306305483, 1894.5901715949367, 3.1408329650480034
1.1395043818552097, 1902.5843468759542, 3.1409937290523073
0.9788172330946066, 1906.581028046112, 3.141079264826508
0.6311682296573068, 1914.573323517424, 3.1412629883670844
0.4586251207757351, 1918.5695511731576, 3.1413536082422513
0.10900162993557856, 1926.5618560026533, 3.1415360752714516
-0.054015743046811254, 1930.558530461296, 3.141620632924375
-0.36486051983312845, 1938.5525227305623, 3.141780866453623
-0.6362694721381196, 1946.547987132029, 3.1419195242796887
-0.7484035539867767, 1950.5464546548199, 3.141976342771132
-0.933777641105356, 1958.5443856664376, 3.1420694248507948
-1.0003793869829156, 1962.5438635194998, 3.1421023896771745
-1.0882439526003542, 1970.5434265233537, 3.1421449093753138
-1.1068975894115134, 1974.5433927884367, 3.142153237698215
-1.0984368053122868, 1982.5433823566482, 3.1421467079783563
-1.072576287888854, 1986.5432840163173, 3.1421325745412423
-0.9800227473871316, 1994.5426998284559, 3.142084005711212
0.872684685186919, 2002.3251600863805, 3.141156817927229
1.7097307238886208, 2006.2371372924165, 3.140740445792889
3.251233351860396, 2014.089113783683, 3.139978407853785
3.8973082091445783, 2018.037731551483, 3.1396614158478866
4.984193215513126, 2025.965922871399, 3.1391324946172476
5.385486096076382, 2029.946755420822, 3.138939632076128
5.941452922780153, 2037.9289304181646, 3.138677212697345
6.21567905390979, 2045.9250099346064, 3.1385545712625005
6.217536358589496, 2049.9249967120236, 3.1385595934039023
5.972439288308276, 2057.920478747916, 3.1386904774688347
5.740357081381525, 2061.9130643419794, 3.1388086543049
5.065686441478179, 2069.8827729310615, 3.1391453210333333
4.654351501589123, 2073.8605913252422, 3.1393483583713584
3.6793871940873686, 2081.7989879837564, 3.1398252451459925
2.6357975057445717, 2089.729039244389, 3.1403313425991675
2.1031260339612596, 2093.6928072514215, 3.140588147876078
0.9966560142099102, 2101.6151005570664, 3.1411184202007663
0.4675229764231402, 2105.5797639567513, 3.1413706135662958
-0.5673164519389653, 2113.512575052334, 3.141861077097393
-1.0323959026158935, 2117.485621225755, 3.1420802110651165
-1.8845415093076976, 2125.4406910441853, 3.142479312890227
-2.239181248901816, 2129.4252806839595, 3.1426441963144303
-2.8309139266919505, 2137.404063871318, 3.142917117598359
-3.046658388806785, 2141.3985340085724, 3.143015396422695
-3.339165688676721, 2149.3936111442945, 3.143146192697072
-3.406965092950224, 2153.393137891493, 3.1431747922408206
-3.4008678397337886, 2161.3931159899853, 3.1431661152696124
-3.330049446389652, 2165.39237402747, 3.1431305045580142
-3.0609195425931635, 2173.387440698717, 3.1430010175552594
-2.875941995074436, 2177.3829051872162, 3.142913479074572
-2.405886325683164, 2185.3685087461913, 3.1426935602799198
-2.1416002130347422, 2189.3594914164314, 3.1425708394761047
-1.5486657427569366, 2197.336986253645, 3.142297445745324
-1.2449630202774185, 2201.325246473377, 3.1421582052222194
-0.6121320145153472, 2209.299910258874, 3.1418697241765003
-0.30874781934327356, 2213.288325151399, 3.1417321509236182
0.2861334163772342, 2221.266173656117, 3.1414638381328426
0.8221265969380068, 2229.248331084792, 3.141223862637206
1.0523145948353683, 2233.24179860937, 3.141121448620214
1.4522706482535541, 2241.232017143853, 3.1409446748268746
1.607249618775117, 2245.2291184615606, 3.1408768024800646
1.8405637719436418, 2253.2258919826954, 3.140775796308337
1.9110898958990785, 2257.2253274701357, 3.1407459990263518
1.9700632331241008, 2265.2251577655534, 3.1407229548427518
1.9577899899085127, 2269.225126804351, 3.1407298964267145
1.85591647831574, 2277.2243898684296, 3.140777662896726
1.7719411264601794, 2281.2234401895034, 3.1408159031525393
1.5398510351585708, 2289.2199025825157, 3.1409200003643245
1.4023034098526808, 2293.2174478260367, 3.1409811531415577
1.0821511060577236, 2301.2108648532735, 3.141122400662315
0.9132455011265228, 2305.2072235804676, 3.141196487242719
0.5524388794969239, 2313.198968168357, 3.1413538332840822
0.3754156771919464, 2317.195013540994, 3.1414306406057153
0.020515341179013526, 2325.1871072028816, 3.1415838304971846
-0.14316166567085348, 2329.1837613387647, 3.141654117896791
-0.4517099267401049, 2337.1778482491954, 3.1417859251159164
-0.5846217317915615, 2341.175668788311, 3.141842366477921
-0.8164440121103479, 2349.172378116682, 3.141940198979034
-0.9067619326745646, 2353.171391149229, 3.141977989718953
-1.0439104964596506, 2361.1702715153665, 3.1420347693249697
-1.1283359070657246, 2369.169863949679, 3.1420689115259126
-1.1446056165158545, 2373.169838200024, 3.142074964481525
-1.1300593317370344, 2381.169817100166, 3.1420672351866377
-1.1007671119119995, 2385.169695696406, 3.142054158342672
-1.000497467215451, 2393.1690224279137, 3.142010717456985
0.859912152087127, 2400.9496405216837, 3.1412344985681475
1.7007778448104105, 2404.8607074488814, 3.140885428434789
3.249997959897543, 2412.7108564212967, 3.1402456215017587
3.8996734631568306, 2416.6587014789284, 3.1399789895861954
4.99340893602928, 2424.5855782823774, 3.1395331624706984
5.397685734091814, 2428.5659523381837, 3.1393700702694263
5.958911318572446, 2436.5475304456563, 3.1391470139360163
6.098099439355696, 2440.5454399251666, 3.139093988461496
6.121472828935419, 2448.545439211746, 3.1390926063749514
6.009809656305236, 2452.5435916839247, 3.1391422116522185
5.555239926253353, 2460.5295744479895, 3.139334910092825
5.235252848549259, 2464.5160442873384, 3.139468400108875
4.412241676514869, 2472.4719738918634, 3.1398081059528593
3.945746361152344, 2476.4438850019615, 3.1399993414802303
3.419462292713782, 2480.4083256049466, 3.140214064693548
2.273117328387573, 2488.3244491907844, 3.140679140223286
1.700332261304084, 2492.28276818957, 3.1409104146340416
0.5328047654734119, 2500.1965913831805, 3.1413795484398452
-0.5633581294244547, 2508.121143729092, 3.141817267195707
-1.0567954209485495, 2512.09075102737, 3.142013337218236
-1.9624974702693299, 2520.0398590403574, 3.1423714101882623
-2.3402795612188996, 2524.02229996828, 3.1425198561333576
-2.9724779323083763, 2531.997941010287, 3.1427666192423476
-3.4356021071330862, 2539.9851032274673, 3.14294526118988
-3.5800253228698717, 2543.9826906084813, 3.1429999062875846
-3.714173391629579, 2551.981749616668, 3.1430480616088445
-3.689029008108368, 2559.9816652977606, 3.1430336913655252
-3.603688466485081, 2563.980629305538, 3.142998159392676
-3.29575023040604, 2571.97427958572, 3.142874062645283
-3.0882387828971325, 2575.9686329232154, 3.1427915189343487
-2.5664714898194525, 2583.9510230847995, 3.1425858890996263
-2.275201813586881, 2587.940129809651, 3.142471809208762
-1.6251573728999942, 2595.913184793905, 3.142218698208149
-1.2936557129691713, 2599.899237594288, 3.142090232783496
-0.6055164150764186, 2607.8693351136412, 3.141824841764394
-0.2768073922230803, 2611.8557504027226, 3.1416986347078923
0.36543653917162966, 2619.8299397205856, 3.1414531649402377
0.6536559716067384, 2623.8195983359174, 3.141343529763299
1.1810083464733214, 2631.802381695226, 3.1411439085037927
1.4000519815141, 2635.7964865238523, 3.141061485096889
1.764706538268769, 2643.7883885251053, 3.140925161941456
1.897192464154309, 2647.786284582992, 3.1408761332884616
2.075711395341482, 2655.7844240021473, 3.1408110722280256
2.1569337797676496, 2663.7840737678166, 3.140782928043076
2.1511581007415543, 2667.784063625213, 3.1407863070930193
2.054024855688716, 2675.7833950055774, 3.1408250185632625
1.9682684432939654, 2679.7824100939147, 3.1408581653668497
1.7249098004347412, 2687.7785384273216, 3.140950893156716
1.432051357866487, 2695.77300312954, 3.14106143251756
1.2687081541551122, 2699.7695843480883, 3.1411227215599613
0.9043760705660218, 2707.761136850136, 3.1412586595476037
0.7186995076683048, 2711.756769263637, 3.1413276226238054
0.3334680704892696, 2719.7474138812318, 3.141470043648288
0.14958256189465047, 2723.743168574812, 3.141537735577076
-0.20946992708492848, 2731.7351110186873, 3.1416693337651314
-0.37046150318904986, 2735.731886971738, 3.141728069456416
-0.6647674374874112, 2743.726527088789, 3.1418349399246113
-0.7868670615164053, 2747.7246952504083, 3.1418790240087917
-0.8883534375132358, 2751.7234383357895, 3.1419154888865997
-1.047684389139619, 2759.7219070038223, 3.1419722876433718
-1.1523690365685582, 2767.721263076772, 3.1420090138227534
-1.1774779226538055, 2771.721194475756, 3.1420174719158274
-1.1785881968256036, 2779.7211941494356, 3.1420166487136996
-1.1555272867624538, 2783.721117646023, 3.1420077552724375
-1.0650309225992376, 2791.720569102146, 3.141974149847055
-0.13794392048129503, 2795.611450139714, 3.1416419966129556
1.6493827375792651, 2803.4097177448716, 3.141004304757906
2.440913021312523, 2807.3311966320643, 3.1407231753708382
3.86588772712122, 2815.204857347725, 3.1402194359598106
4.445829459145248, 2819.1634436991235, 3.140015649847128
5.3834271269262315, 2827.10993069634, 3.1396884367350126
6.032126713830684, 2835.0848782122544, 3.139464981395067
6.388240549786511, 2843.0777080419894, 3.1393457062386245
6.424346469296368, 2847.077616244046, 3.1393361812391913
6.236714163386489, 2855.0749792344222, 3.1394082208975687
6.025758330633932, 2859.068950656624, 3.139485057412274
5.38019963966563, 2867.0415597157084, 3.1397160840719307
4.975978490784512, 2871.020346922664, 3.139859478488008
4.001875633398407, 2878.9592899560917, 3.140202610689183
3.4740828177221688, 2882.9236282475154, 3.14038759785245
2.3226826475716087, 2890.839176874246, 3.1407891903891922
1.7465890592495228, 2894.7970678165048, 3.1409892989765673
0.5708788131161036, 2902.7097320408398, 3.141395982592864
0.018270687440911048, 2906.6713200965005, 3.141586367812893
-1.0438685387526028, 2914.6006847504445, 3.141950805073985
-1.5120721475164145, 2918.573393177224, 3.1421107396583823
-2.3511456903775247, 2926.529821468289, 3.1423960439827594
-3.0297770406058135, 2934.501605347005, 3.142625121104335
-3.281593562357286, 2938.493939336817, 3.14270941418628
-3.634036696778673, 2946.4865806912885, 3.142825999650796
-3.723529390859992, 2950.485687993847, 3.1428546595010225
-3.7464290920758057, 2958.4856777756577, 3.1428589872825725
-3.6820371698946617, 2962.485075517913, 3.1428355419163228
-3.411169409916804, 2970.480159057645, 3.1427410100766213
-3.025621916114818, 2978.4704413683316, 3.1426084845325666
-2.7878232267074066, 2982.4631327675497, 3.1425273922633576
-2.2199342393875994, 2990.4424722260046, 3.1423349967259333
-1.9143655981349335, 2994.4305715826317, 3.1422319623607855
-1.2512648544315712, 3002.402691605531, 3.142009408109149
-0.5911513079540658, 3010.375208029159, 3.1417890248959934
-0.27562848667469786, 3014.3626988386195, 3.1416840919847697
0.34124377897877883, 3022.33888683147, 3.141479746403511
0.6182646917838014, 3026.3293266181854, 3.14138835834319
1.1255175963590949, 3034.313374417492, 3.1412217236681648
1.336416000705536, 3038.307895951919, 3.1411527982197764
1.6879667234784108, 3046.3003417144773, 3.141038549719357
1.8159554932087656, 3050.2983664477983, 3.140997316549832
1.9890858936664106, 3058.2965991331025, 3.1409422634234296
2.0289502585662387, 3062.2964257903504, 3.1409300951287884
2.024333148962806, 3070.296419658973, 3.1409333252973624
1.9817234213309174, 3074.2961640737153, 3.1409480430991934
1.820653079792395, 3082.294441423781, 3.141001972452652
1.7101562771275909, 3086.2928510371607, 3.1410385401445744
1.4296255728688478, 3094.2877873800903, 3.141130632691297
1.2720009982990785, 3098.2846113367928, 3.1411821034972105
0.9185152534443272, 3106.276672701376, 3.1412969570490112
0.5565762216546268, 3114.2683949502116, 3.141413935459551
0.3789493793132888, 3118.2644223830175, 3.141471127853385
0.02274880434300579, 3126.256465577498, 3.1415853768981354
-0.14157108370480412, 3130.2530921427883, 3.1416378803109515
-0.45141741136912517, 3138.247118859605, 3.1417364973968067
-0.7184472444900928, 3146.242710621596, 3.141821004456784
-0.826923526875208, 3150.241265965823, 3.1418551488930277
-1.0021336394669669, 3158.2393975348036, 3.1419099612825114
-1.1232509801800552, 3166.2385208933556, 3.1419474123978643
-1.1565018680236385, 3170.238394392431, 3.141957453251459
-1.174084249722184, 3178.23838098671, 3.1419620671251183
-1.1586905053838132, 3182.238345450816, 3.1419567653894775
-1.0827879588663925, 3190.2379581742007, 3.141932060240285
-0.16188739820755674, 3194.13032809425, 3.141643336367779
1.6144580459347482, 3201.9310256730414, 3.1410884396946788
2.40158236182512, 3205.8533080085103, 3.140843529298782
3.819606482147573, 3213.728000848242, 3.140404125070764
4.397244871332767, 3217.6868075914863, 3.1402260674355276
5.332331883101281, 3225.63337327962, 3.1399395412565827
5.6565404582838505, 3229.6207588530183, 3.139841196136226
6.0533085290836555, 3237.611619032533, 3.1397229691531923
6.0533085290836555, 3237.611619032533, 3.1397229691531923
6.0533085290836555, 3237.611619032533, 3.1397229691531923
6.0533085290836555, 3237.611619032533, 3.1397229691531923
6.0533085290836555, 3237.611619032533, 3.1397229691531923
------END OF FILE------
